Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref
5470	25.1	0.8	1.1	D10_12	38916709	38918021	1308	C	Copia-27_GR-I	LTR/Copia	(53)	4177	2870	204016	1
4845	25.9	5.6	0.8	D10_12	38919482	38920857	1441	C	Copia-27_GR-I	LTR/Copia	(1356)	2874	1434	204016	1
261	20.6	10.1	1.3	D10_12	38921209	38921277	75	C	Copia-27_GR-I	LTR/Copia	(3368)	977	903	204016	1

###7209	27.1	4.2	1.1	D10_12	40118587	40120714	2193	+	Copia-27_GR-I	LTR/Copia	1905	4097	(133)	204378	1	0.424

###242	28.3	3.6	3.6	D10_12	6549026	6549135	110	+	Copia-27_LU-I	LTR/Copia	1857	1966	(2599)	192827	1	No_ref_available

###32040	6.6	0.8	0.1	D10_12	32831955	32836034	4110	C	Copia-28_GR-I	LTR/Copia	(0)	4110	1	202460	1	No_ref_available

###13015/1560/456	5.299	0.604	0.140	D10_12	42492177	42494009	1874	+	Copia-28_GR-I	LTR/Copia	1	4110	(0)	204951/204951/204951	3	No_ref_available
13015	5.2	0.7	0.1	D10_12	42492177	42493785	1619	+	Copia-28_GR-I	LTR/Copia	1	1619	(2491)	204951	1
1560	6.1	0.0	0.5	D10_12	42493761	42493959	198	+	Copia-28_GR-I	LTR/Copia	3538	3735	(375)	204951	1
456	5.3	0.0	0.0	D10_12	42493953	42494009	57	+	Copia-28_GR-I	LTR/Copia	4054	4110	(0)	204951	1

###34303	4.3	0.2	0.0	D10_12	48138589	48142691	4110	C	Copia-28_GR-I	LTR/Copia	(0)	4110	1	206295	1	No_ref_available

###3684	20.9	5.0	3.3	D10_12	19019394	19020456	1381	C	Copia-29_AIp-I	LTR/Copia	(0)	5374	3994	197176	1	No_ref_available

###1001	28.3	6.4	3.4	D10_12	25410415	25410915	511	+	Copia-29_GR-I	LTR/Copia	3504	4014	(0)	200001	1	0.110

###34341	3.4	0.1	0.0	D10_12	34353531	34357542	4014	C	Copia-29_GR-I	LTR/Copia	(0)	4014	1	202825	1	0.867

###336/426/2257/972	26.332	8.523	1.446	D10_12	3095240	3101455	1338	+	Copia-29_MN-I	LTR/Copia	97	4458	(4)	191796/191796/191796/191799	4	No_ref_available
336	29.0	12.8	1.3	D10_12	3095240	3095442	226	+	Copia-29_MN-I	LTR/Copia	97	322	(4140)	191796	1
426	24.0	0.0	0.0	D10_12	3095701	3095804	104	+	Copia-29_MN-I	LTR/Copia	1751	1854	(2608)	191796	1
2257	27.7	10.1	1.5	D10_12	3095805	3096538	796	+	Copia-29_MN-I	LTR/Copia	3451	4246	(216)	191796	1
972	19.1	3.3	2.8	D10_12	3101241	3101455	216	+	Copia-29_MN-I	LTR/Copia	4243	4458	(4)	191799	1

###301	9.3	0.0	0.0	D10_12	3100972	3101014	43	+	Copia-29_MN-I	LTR/Copia	4061	4103	(4)	191799	1	No_ref_available

###244/330	31.946	5.148	6.346	D10_12	43657246	43657889	457	C	Copia-30_ATr-I	LTR/Copia	(249)	4306	3633	205234/205234	2	No_ref_available
244	26.9	2.3	4.8	D10_12	43657246	43657331	84	C	Copia-30_ATr-I	LTR/Copia	(249)	4306	4223	205234	1
330	33.1	5.8	6.7	D10_12	43657514	43657889	373	C	Copia-30_ATr-I	LTR/Copia	(550)	4005	3633	205234	1

###13210/20732	8.786	1.673	0.138	D10_12	816066	821012	4605	C	Copia-30_GR-I	LTR/Copia	(0)	4639	35	191358/191358	2	No_ref_available
13210	8.1	0.8	0.2	D10_12	816066	817779	1724	C	Copia-30_GR-I	LTR/Copia	(0)	4639	2916	191358	1
20732	9.2	2.2	0.1	D10_12	818176	821012	2896	C	Copia-30_GR-I	LTR/Copia	(1709)	2930	35	191358	1

###548/24078	10.442	1.140	0.415	D10_12	11665077	11668744	3522	+	Copia-30_GR-I	LTR/Copia	1	4336	(303)	194569/194569	2	No_ref_available
548	20.8	3.4	5.5	D10_12	11665077	11665280	200	+	Copia-30_GR-I	LTR/Copia	1	200	(5488)	194569	1
24078	9.8	1.0	0.1	D10_12	11665452	11668744	3322	+	Copia-30_GR-I	LTR/Copia	1015	4336	(303)	194569	1

###26521	12.0	1.2	0.2	D10_12	15604428	15608976	4721	C	Copia-30_GR-I	LTR/Copia	(0)	4721	1	196014	1	No_ref_available

###33955	7.4	0.5	0.6	D10_12	25074889	25079284	4390	+	Copia-30_GR-I	LTR/Copia	250	4639	(0)	199876	1	No_ref_available

###1048	27.9	2.9	8.8	D10_12	25079752	25080195	420	+	Copia-30_GR-I	LTR/Copia	4218	4637	(2)	199877	1	No_ref_available

###728	18.4	11.5	2.3	D10_12	1878284	1878483	218	C	Copia-30_TC-I	LTR/Copia	(12)	4698	4481	191548	1	No_ref_available

###2632/304/287	19.920	14.896	1.658	D10_12	6091900	6100657	1194	C	Copia-30_TC-I	LTR/Copia	(12)	4698	2384	192694/192694/192694	3	No_ref_available
2632	19.2	14.7	1.9	D10_12	6091900	6092718	921	C	Copia-30_TC-I	LTR/Copia	(12)	4698	3778	192694	1
304	23.2	16.6	0.5	D10_12	6099872	6100040	196	C	Copia-30_TC-I	LTR/Copia	(1678)	2789	2594	192694	1
287	23.7	1.3	1.3	D10_12	6100581	6100657	77	C	Copia-30_TC-I	LTR/Copia	(2102)	2460	2384	192694	1

###1308/3222	22.595	3.733	2.544	D10_12	42165771	42168502	1251	+	Copia-30_TC-I	LTR/Copia	328	4616	(94)	204890/204890	2	No_ref_available
1308	26.6	2.7	3.9	D10_12	42165771	42166208	433	+	Copia-30_TC-I	LTR/Copia	328	760	(3950)	204890	1
3222	20.4	4.3	1.8	D10_12	42167704	42168502	818	+	Copia-30_TC-I	LTR/Copia	3799	4616	(94)	204890	1

###6076/4795	28.912	1.612	1.100	D10_12	19803111	19807050	3722	+	Copia-31_GR-I	LTR/Copia	96	4037	(0)	197472/197472	2	0.800
6076	29.9	1.9	1.1	D10_12	19803111	19805288	2196	+	Copia-31_GR-I	LTR/Copia	96	2291	(1746)	197472	1
4795	27.5	1.2	1.1	D10_12	19805526	19807050	1526	+	Copia-31_GR-I	LTR/Copia	2512	4037	(0)	197472	1

###356	32.0	4.5	4.1	D10_12	6866673	6866916	245	C	Copia-32-I_VV	LTR/Copia	(0)	4428	4184	192917	1	No_ref_available

###243	28.9	1.3	1.3	D10_12	35458398	35458474	77	+	Copia-32_ECa-I	LTR/Copia	3186	3262	(864)	203114	1	No_ref_available

###589	34.9	4.1	4.2	D10_12	6107044	6107761	720	C	Copia-32_GR-I	LTR/Copia	(172)	4513	3794	192695	1	0.144

###1122/328	32.184	4.035	4.035	D10_12	6142001	6143169	906	C	Copia-32_GR-I	LTR/Copia	(0)	4559	450	192705/192705	2	0.181
1122	31.0	3.3	3.3	D10_12	6142001	6142487	487	C	Copia-32_GR-I	LTR/Copia	(0)	4559	4073	192705	1
328	33.9	5.1	5.1	D10_12	6142834	6143169	419	C	Copia-32_GR-I	LTR/Copia	(3817)	868	450	192705	1

###36334	5.5	0.6	0.9	D10_12	13698698	13703269	4559	+	Copia-32_GR-I	LTR/Copia	1	4559	(0)	195344	1	0.910

###21824/297	4.201	1.049	0.099	D10_12	23309297	23312367	3105	C	Copia-32_GR-I	LTR/Copia	(0)	4559	1	199200/199200	2	0.620
21824	4.2	0.9	0.1	D10_12	23309297	23312330	3054	C	Copia-32_GR-I	LTR/Copia	(0)	4559	1506	199200	1
297	4.3	10.9	0.0	D10_12	23312322	23312367	51	C	Copia-32_GR-I	LTR/Copia	(4508)	51	1	199200	1

###3268/7690/812/18826	6.058	0.457	0.920	D10_12	45549250	45558367	4349	+	Copia-32_GR-I	LTR/Copia	1	4559	(0)	205758/205762/205765/205765	4	0.868
3268	7.6	0.0	1.4	D10_12	45549250	45549687	432	+	Copia-32_GR-I	LTR/Copia	1	432	(4127)	205758	1
7690	5.2	0.0	0.4	D10_12	45552619	45553561	939	+	Copia-32_GR-I	LTR/Copia	429	1367	(3192)	205762	1
812	7.2	0.9	0.0	D10_12	45555383	45555493	112	+	Copia-32_GR-I	LTR/Copia	1364	1475	(3084)	205765	1
18826	6.2	1.4	1.4	D10_12	45555493	45558367	2874	+	Copia-32_GR-I	LTR/Copia	1686	4559	(0)	205765	1

###3386/903/25113/3385	3.888	2.645	0.276	D10_12	15081770	15085859	4191	C	Copia-33_GR-LTR	LTR/Copia	NA	NA	NA	195847/195847/195847/195847	4	0.800
3386	7.2	10.0	0.5	D10_12	15081770	15082289	569	C	Copia-33_GR-LTR	LTR/Copia	(0)	569	1	195847	1
903	0.9	0.0	0.0	D10_12	15082290	15082395	106	C	Copia-33_GR-I	LTR/Copia	(0)	4099	3994	195847	1
25113	3.0	0.1	0.1	D10_12	15082392	15085337	2947	C	Copia-33_GR-I	LTR/Copia	(1152)	2947	1	195847	1
3385	6.2	10.2	1.1	D10_12	15085338	15085859	569	C	Copia-33_GR-LTR	LTR/Copia	(0)	569	1	195847	1

###3359/22620/859/3339	5.789	2.964	0.561	D10_12	26906496	26910560	4267	+	Copia-33_GR-LTR	LTR/Copia	NA	NA	NA	200559/200559/200559/200559	4	0.815
3359	7.8	8.2	2.1	D10_12	26906496	26907032	569	+	Copia-33_GR-LTR	LTR/Copia	1	569	(0)	200559	1
22620	5.2	0.8	0.2	D10_12	26907033	26909935	3023	+	Copia-33_GR-I	LTR/Copia	1	3023	(1145)	200559	1
859	3.8	0.0	0.0	D10_12	26909933	26910038	106	+	Copia-33_GR-I	LTR/Copia	3994	4099	(0)	200559	1
3339	7.4	10.2	1.1	D10_12	26910039	26910560	569	+	Copia-33_GR-LTR	LTR/Copia	1	569	(0)	200559	1

###4698/426/35596/4655/411	1.988	0.265	0.042	D10_12	40647514	40652797	5237	C	Copia-33_GR-LTR	LTR/Copia	NA	NA	NA	204493/204494/204494/204494/204494	5	1.000
4698	1.6	0.9	0.0	D10_12	40647514	40648058	550	C	Copia-33_GR-LTR	LTR/Copia	(0)	569	20	204493	1
426	0.2	0.2	0.0	D10_12	40648056	40648107	48	C	Copia-33_GR-LTR	LTR/Copia	(521)	48	1	204494	1
35596	2.1	0.1	0.0	D10_12	40648108	40652201	4099	C	Copia-33_GR-I	LTR/Copia	(0)	4099	1	204494	1
4655	1.7	0.9	0.4	D10_12	40652202	40652748	550	C	Copia-33_GR-LTR	LTR/Copia	(0)	569	20	204494	1
411	2.1	0.0	0.0	D10_12	40652750	40652797	48	C	Copia-33_GR-LTR	LTR/Copia	(521)	48	1	204494	1

###312/1966/24315/4171	5.428	1.859	0.170	D10_12	45506739	45511610	4948	+	Copia-33_GR-LTR	LTR/Copia	NA	NA	NA	205747/205747/205747/205748	4	0.945
312	11.1	1.9	0.0	D10_12	45506739	45506792	55	+	Copia-33_GR-LTR	LTR/Copia	1	55	(514)	205747	1
1966	7.5	0.4	0.4	D10_12	45506789	45507055	267	+	Copia-33_GR-LTR	LTR/Copia	303	569	(0)	205747	1
24315	5.3	2.2	0.1	D10_12	45507056	45511069	4099	+	Copia-33_GR-I	LTR/Copia	1	4099	(0)	205747	1
4171	4.8	0.0	0.6	D10_12	45511081	45511610	527	+	Copia-33_GR-LTR	LTR/Copia	43	569	(0)	205748	1

###33067/465	5.293	0.197	0.099	D10_12	4898122	4902267	4099	C	Copia-33_GR-I	LTR/Copia	(0)	4099	1	192342/192342	2	0.783
33067	5.2	0.2	0.1	D10_12	4898122	4902171	4055	C	Copia-33_GR-I	LTR/Copia	(0)	4099	45	192342	1
465	11.5	0.0	0.0	D10_12	4902207	4902267	61	C	Copia-33_GR-I	LTR/Copia	(4038)	61	1	192342	1

###34892	2.9	0.1	0.0	D10_12	14367026	14371118	4098	C	Copia-33_GR-I	LTR/Copia	(0)	4099	2	195580	1	0.783

###301	24.8	2.8	3.7	D10_12	14981396	14981504	108	C	Copia-33_GR-LTR	LTR/Copia	(43)	526	419	195825	1	0.190

###228	15.0	0.0	2.5	D10_12	14987479	14987519	40	C	Copia-33_GR-LTR	LTR/Copia	(47)	522	483	195827	1	0.070

###518	32.8	2.4	2.4	D10_12	18043558	18043810	253	C	Copia-33_GR-I	LTR/Copia	(2915)	1184	932	196810	1	0.048

###13369	2.3	0.0	0.1	D10_12	18232599	18234147	1548	+	Copia-33_GR-I	LTR/Copia	1	1548	(2551)	196868	1	0.296

###6832/899	2.845	4.073	0.627	D10_12	18242535	18243908	1448	+	Copia-33_GR-I	LTR/Copia	1621	4099	(0)	196870/196870	2	0.276
6832	2.8	4.4	0.2	D10_12	18242535	18243805	1326	+	Copia-33_GR-I	LTR/Copia	1621	2946	(1153)	196870	1
899	3.3	0.8	4.9	D10_12	18243782	18243908	122	+	Copia-33_GR-I	LTR/Copia	3978	4099	(0)	196870	1

###34122/420	3.864	0.000	0.099	D10_12	19143932	19148083	4099	C	Copia-33_GR-I	LTR/Copia	(0)	4099	1	197237/197237	2	0.783
34122	3.7	0.0	0.1	D10_12	19143932	19147992	4060	C	Copia-33_GR-I	LTR/Copia	(0)	4099	40	197237	1
420	14.8	0.0	0.0	D10_12	19148023	19148083	61	C	Copia-33_GR-I	LTR/Copia	(4038)	61	1	197237	1

###299	30.2	1.6	1.6	D10_12	45560932	45561059	128	+	Copia-33_GR-I	LTR/Copia	2627	2754	(1345)	205766	1	0.024

###3333	9.6	5.3	1.2	D10_12	46310754	46311300	569	+	Copia-33_GR-LTR	LTR/Copia	1	569	(0)	205860	1	1.000

###1615/32335/1585	8.552	0.921	1.773	D10_12	1213854	1218836	4944	+	Copia-34_GR-LTR	LTR/Copia	NA	NA	NA	191426/191426/191426	3	1.000
1615	16.9	3.1	9.2	D10_12	1213854	1214334	454	+	Copia-34_GR-LTR	LTR/Copia	1	454	(0)	191426	1
32335	6.5	0.4	0.0	D10_12	1214320	1218355	4036	+	Copia-34_GR-I	LTR/Copia	1	4036	(0)	191426	1
1585	17.4	3.1	9.2	D10_12	1218356	1218836	454	+	Copia-34_GR-LTR	LTR/Copia	1	454	(0)	191426	1

###31766	7.2	0.1	0.1	D10_12	6003166	6007200	4035	+	Copia-34_GR-I	LTR/Copia	2	4036	(0)	192668	1	0.816

###26992	13.8	0.3	0.2	D10_12	14913419	14917458	4036	+	Copia-34_GR-I	LTR/Copia	1	4036	(0)	195802	1	0.816

###12032	14.2	0.7	0.4	D10_12	38736787	38738626	1845	+	Copia-34_GR-I	LTR/Copia	1	1845	(2191)	203964	1	0.373

###14724	13.8	0.1	0.1	D10_12	38746548	38748742	2196	+	Copia-34_GR-I	LTR/Copia	1841	4036	(0)	203976	1	0.444

###26198	14.6	0.3	0.5	D10_12	39505748	39509789	4036	+	Copia-34_GR-I	LTR/Copia	1	4036	(0)	204195	1	0.816

###26519	14.0	0.9	0.2	D10_12	42370764	42374778	4036	C	Copia-34_GR-I	LTR/Copia	(0)	4036	1	204935	1	0.816

###243/552	31.910	4.569	5.117	D10_12	13758706	13759652	677	C	Copia-34_NN-I	LTR/Copia	(581)	4104	2998	195369/195369	2	No_ref_available
243	24.6	0.0	0.0	D10_12	13758706	13758762	57	C	Copia-34_NN-I	LTR/Copia	(581)	4104	4048	195369	1
552	32.6	5.0	5.6	D10_12	13759049	13759652	620	C	Copia-34_NN-I	LTR/Copia	(925)	3617	2998	195369	1

###235	19.6	0.0	0.0	D10_12	4956382	4956427	46	C	Copia-34_RC-I	LTR/Copia	(73)	4082	4037	192357	1	No_ref_available

###229	17.5	0.0	0.0	D10_12	46457359	46457398	40	+	Copia-34_RC-I	LTR/Copia	4037	4076	(79)	205905	1	No_ref_available

###326/36302/330/3046	7.326	0.783	0.218	D10_12	6481962	6487404	4996	+	Copia-35_GR-LTR	LTR/Copia	NA	NA	NA	192801/192802/192802/192803	4	0.932
326	4.8	14.3	0.0	D10_12	6481962	6482024	72	+	Copia-35_GR-LTR	LTR/Copia	4	75	(363)	192801	1
36302	7.3	0.4	0.2	D10_12	6482025	6486919	4486	+	Copia-35_GR-I	LTR/Copia	1	4486	(0)	192802	1
330	6.1	13.6	0.0	D10_12	6486920	6486985	75	+	Copia-35_GR-LTR	LTR/Copia	1	75	(363)	192802	1
3046	8.2	1.2	0.5	D10_12	6486986	6487404	422	+	Copia-35_GR-LTR	LTR/Copia	17	438	(0)	192803	1

###10062/2841	7.835	0.878	0.532	D10_12	1862392	1864123	1738	+	Copia-35_GR-I	LTR/Copia	NA	NA	NA	191547/191547	2	0.324
10062	7.2	0.7	0.1	D10_12	1862392	1863683	1300	+	Copia-35_GR-I	LTR/Copia	3187	4486	(0)	191547	1
2841	9.7	1.4	1.8	D10_12	1863684	1864123	438	+	Copia-35_GR-LTR	LTR/Copia	1	438	(0)	191547	1

###241	16.2	0.0	0.0	D10_12	2332347	2332383	37	C	Copia-35_GR-I	LTR/Copia	(3991)	495	459	191617	1	0.007

###6398/29597/2752	8.074	0.562	0.554	D10_12	5342888	5350573	4924	+	Copia-35_GR-I	LTR/Copia	NA	NA	NA	192458/192463/192463	3	0.918
6398	13.6	1.4	1.2	D10_12	5342888	5344140	1047	+	Copia-35_GR-I	LTR/Copia	1	1047	(3943)	192458	1
29597	6.1	0.1	0.0	D10_12	5346449	5350127	3683	+	Copia-35_GR-I	LTR/Copia	804	4486	(0)	192463	1
2752	9.2	2.7	4.6	D10_12	5350128	5350573	438	+	Copia-35_GR-LTR	LTR/Copia	1	438	(0)	192463	1

###6398	6.1	0.0	0.0	D10_12	6421930	6422717	788	C	Copia-35_GR-I	LTR/Copia	(3)	4483	3696	192783	1	0.147

###29435	7.7	0.3	0.2	D10_12	6436892	6440749	3699	C	Copia-35_GR-I	LTR/Copia	(786)	3700	2	192790	1	0.690

###680/15735/3574	8.217	3.130	0.087	D10_12	17626067	17632626	3052	C	Copia-35_GR-I	LTR/Copia	(1434)	3052	1	196678/196678/196678	3	0.569
680	9.9	0.0	0.0	D10_12	17626067	17626167	101	C	Copia-35_GR-I	LTR/Copia	(1434)	3052	2952	196678	1
15735	7.9	3.6	0.1	D10_12	17628490	17630875	2471	C	Copia-35_GR-I	LTR/Copia	(1527)	2959	489	196678	1
3574	10.5	0.0	0.0	D10_12	17632130	17632626	497	C	Copia-35_GR-I	LTR/Copia	(3989)	497	1	196678	1

###6319	8.2	0.2	0.1	D10_12	19936048	19936863	817	+	Copia-35_GR-I	LTR/Copia	1	817	(3669)	197515	1	0.152

###9709/681	8.252	1.075	0.140	D10_12	19946261	19947633	1413	+	Copia-35_GR-I	LTR/Copia	812	2427	(2059)	197518/197518	2	0.264
9709	8.2	0.7	0.0	D10_12	19946261	19947557	1306	+	Copia-35_GR-I	LTR/Copia	812	2117	(2369)	197518	1
681	8.9	5.8	1.9	D10_12	19947531	19947633	107	+	Copia-35_GR-I	LTR/Copia	2321	2427	(2059)	197518	1

###15744	6.7	1.7	0.1	D10_12	19958061	19960091	2064	+	Copia-35_GR-I	LTR/Copia	2423	4486	(0)	197520	1	0.385

###274	23.8	4.7	5.5	D10_12	27480846	27480974	128	+	Copia-35_GR-I	LTR/Copia	4312	4439	(47)	200769	1	0.024

###4634/11400	8.871	2.502	0.082	D10_12	27731494	27734906	3502	+	Copia-35_GR-I	LTR/Copia	1	3717	(769)	200870/200870	2	0.653
4634	9.2	0.2	0.0	D10_12	27731494	27732101	609	+	Copia-35_GR-I	LTR/Copia	1	609	(3877)	200870	1
11400	8.8	3.0	0.1	D10_12	27732097	27734906	2893	+	Copia-35_GR-I	LTR/Copia	825	3717	(769)	200870	1

###5803	8.3	0.4	0.0	D10_12	27742972	27743743	775	+	Copia-35_GR-I	LTR/Copia	3712	4486	(0)	200878	1	0.145

###35533/3372	7.435	1.235	0.459	D10_12	30970572	30975915	4924	+	Copia-35_GR-I	LTR/Copia	NA	NA	NA	202012/202012	2	0.918
35533	7.5	1.3	0.5	D10_12	30970572	30975479	4486	+	Copia-35_GR-I	LTR/Copia	1	4486	(0)	202012	1
3372	6.7	0.5	0.0	D10_12	30975480	30975915	438	+	Copia-35_GR-LTR	LTR/Copia	1	438	(0)	202012	1

###419	34.4	1.4	3.3	D10_12	14012304	14012720	289	+	Copia-35_JC-I	LTR/Copia	4962	5250	(2560)	195456	1	No_ref_available

###239	16.6	5.5	4.9	D10_12	17922709	17922821	67	C	Copia-35_JC-I	LTR/Copia	(7035)	775	709	196766	1	No_ref_available

###238	35.7	0.0	0.0	D10_12	22848360	22848457	98	C	Copia-35_JC-I	LTR/Copia	(6210)	1600	1503	199014	1	No_ref_available

###295/268/291	20.866	3.241	1.754	D10_12	4815683	4816446	264	+	Copia-36_GR-I	LTR/Copia	2	4070	(44)	192301/192301/192301	3	0.052
295	13.6	2.6	3.3	D10_12	4815683	4815752	80	+	Copia-36_GR-I	LTR/Copia	2	81	(4001)	192301	1
268	19.6	2.0	0.0	D10_12	4815841	4815891	52	+	Copia-36_GR-I	LTR/Copia	332	383	(3731)	192301	1
291	28.6	4.7	1.5	D10_12	4816319	4816446	132	+	Copia-36_GR-I	LTR/Copia	3939	4070	(44)	192301	1

###323/273/231/241	30.003	6.735	3.560	D10_12	8508430	8509974	732	C	Copia-36_GR-I	LTR/Copia	(1318)	3078	1729	193506/193506/193506/193506	4	0.145
323	30.7	8.5	4.7	D10_12	8508430	8508904	444	C	Copia-36_GR-I	LTR/Copia	(1318)	3078	2635	193506	1
273	27.6	3.8	0.9	D10_12	8509414	8509519	109	C	Copia-36_GR-I	LTR/Copia	(1714)	2275	2167	193506	1
231	27.4	0.0	0.0	D10_12	8509764	8509825	62	C	Copia-36_GR-I	LTR/Copia	(2073)	1988	1927	193506	1
241	30.2	0.8	0.8	D10_12	8509858	8509974	117	C	Copia-36_GR-I	LTR/Copia	(2865)	1845	1729	193506	1

###29172	11.0	0.1	0.1	D10_12	38729998	38734068	4062	+	Copia-36_GR-I	LTR/Copia	2	4063	(0)	203963	1	0.804

###1785	19.1	2.6	3.5	D10_12	53215935	53216395	457	C	Copia-36_GR-LTR	LTR/Copia	(38)	457	1	207136	1	0.923

###3992/2544	19.528	3.884	1.301	D10_12	4906137	4907405	1300	C	Copia-37_GR-I	LTR/Copia	(0)	4426	71	192343/192343	2	0.272
3992	20.5	2.8	1.6	D10_12	4906137	4906930	803	C	Copia-37_GR-I	LTR/Copia	(0)	4426	3624	192343	1
2544	17.9	5.7	0.8	D10_12	4906932	4907405	497	C	Copia-37_GR-I	LTR/Copia	(3859)	567	71	192343	1

###3415/1531	31.443	3.821	3.469	D10_12	10272030	10274865	2721	C	Copia-37_GR-I	LTR/Copia	(100)	4326	149	194068/194068	2	0.569
3415	31.4	2.2	3.0	D10_12	10272030	10273591	1550	C	Copia-37_GR-I	LTR/Copia	(100)	4326	2777	194068	1
1531	31.5	6.0	4.1	D10_12	10273704	10274865	1171	C	Copia-37_GR-I	LTR/Copia	(3162)	1319	149	194068	1

###1140/268/642/1441/3374	32.548	2.182	2.655	D10_12	39165581	39169890	3703	+	Copia-37_GR-I	LTR/Copia	1	4325	(101)	204085/204085/204085/204085/204085	5	0.774
1140	34.1	2.9	3.4	D10_12	39165581	39166345	761	+	Copia-37_GR-I	LTR/Copia	1	761	(3553)	204085	1
268	30.7	1.4	4.5	D10_12	39166419	39166556	125	+	Copia-37_GR-I	LTR/Copia	869	993	(3321)	204085	1
642	34.0	1.3	1.3	D10_12	39166728	39167037	310	+	Copia-37_GR-I	LTR/Copia	1207	1516	(2910)	204085	1
1441	32.6	2.4	2.3	D10_12	39167161	39168013	959	+	Copia-37_GR-I	LTR/Copia	1547	2505	(1921)	204085	1
3374	31.4	1.9	2.5	D10_12	39168334	39169890	1548	+	Copia-37_GR-I	LTR/Copia	2778	4325	(101)	204085	1

###5453/2652	29.132	0.824	1.269	D10_12	40814415	40817426	2836	C	Copia-37_GR-I	LTR/Copia	(67)	4359	1318	204526/204526	2	0.593
5453	28.2	0.4	1.1	D10_12	40814415	40816000	1575	C	Copia-37_GR-I	LTR/Copia	(67)	4359	2785	204526	1
2652	30.4	1.4	1.5	D10_12	40816261	40817426	1261	C	Copia-37_GR-I	LTR/Copia	(1848)	2578	1318	204526	1

###6967	23.6	0.7	1.0	D10_12	45475891	45477450	1556	C	Copia-37_GR-I	LTR/Copia	(0)	4426	2871	205744	1	0.325

###358	24.0	4.3	4.8	D10_12	7209852	7210050	129	C	Copia-37_JC-I	LTR/Copia	(1240)	2932	2804	193051	1	No_ref_available

###258	31.7	3.4	3.4	D10_12	40239002	40239148	147	+	Copia-37_JC-I	LTR/Copia	2792	2938	(1234)	204408	1	No_ref_available

###464/528	36.339	2.731	2.069	D10_12	40325282	40326539	1028	C	Copia-37_JC-I	LTR/Copia	(2786)	1386	59	204428/204428	2	No_ref_available
464	34.4	3.0	3.2	D10_12	40325282	40325752	470	C	Copia-37_JC-I	LTR/Copia	(2786)	1386	917	204428	1
528	38.0	2.5	1.1	D10_12	40325990	40326539	558	C	Copia-37_JC-I	LTR/Copia	(3556)	616	59	204428	1

###877/2210/809	19.603	8.949	0.821	D10_12	4029147	4031756	854	+	Copia-37_VV-I	LTR/Copia	2080	3982	(0)	192050/192050/192050	3	No_ref_available
877	18.9	26.1	1.8	D10_12	4029147	4029376	286	+	Copia-37_VV-I	LTR/Copia	2080	2365	(1617)	192050	1
2210	20.4	0.0	0.2	D10_12	4031191	4031593	402	+	Copia-37_VV-I	LTR/Copia	2357	2758	(1224)	192050	1
809	16.0	1.3	1.4	D10_12	4031586	4031756	175	+	Copia-37_VV-I	LTR/Copia	3808	3982	(0)	192050	1

###6856	21.5	0.6	0.6	D10_12	12897397	12898761	1365	C	Copia-37_VV-I	LTR/Copia	(5)	3977	2613	195038	1	No_ref_available

###1906	21.0	0.2	2.1	D10_12	12909055	12909448	387	C	Copia-37_VV-I	LTR/Copia	(1365)	2617	2231	195038	1	No_ref_available

###2643/3330	22.773	5.657	0.816	D10_12	12923145	12926295	2049	C	Copia-37_VV-I	LTR/Copia	(1759)	2223	174	195038/195038	2	No_ref_available
2643	20.8	4.5	1.7	D10_12	12923145	12923769	642	C	Copia-37_VV-I	LTR/Copia	(1759)	2223	1582	195038	1
3330	23.7	6.2	0.4	D10_12	12924966	12926295	1407	C	Copia-37_VV-I	LTR/Copia	(2402)	1580	174	195038	1

###288	33.3	5.1	2.2	D10_12	13008237	13008614	170	C	Copia-37_VV-I	LTR/Copia	(1291)	2691	2522	195071	1	No_ref_available

###620	35.5	2.9	6.0	D10_12	208616	209442	434	+	Copia-38_ATr-I	LTR/Copia	4294	4727	(35)	191284	1	No_ref_available

###334	2.3	0.0	0.0	D10_12	7596080	7596122	43	+	Copia-38_GR-I	LTR/Copia	4339	4381	(1)	193176	1	No_ref_available

###36552	3.4	0.2	0.5	D10_12	7596256	7600647	4381	+	Copia-38_GR-I	LTR/Copia	1	4381	(1)	193177	1	No_ref_available

###247	6.4	8.0	5.9	D10_12	7600743	7600781	40	+	Copia-38_GR-I	LTR/Copia	1	40	(4342)	193178	1	No_ref_available

###1155	4.9	2.6	12.3	D10_12	7600782	7601013	212	+	Copia-38_GR-I	LTR/Copia	1	212	(4170)	193178	1	No_ref_available

###1470	5.2	0.5	1.4	D10_12	38113960	38114174	213	C	Copia-38_GR-I	LTR/Copia	(4169)	213	1	203822	1	No_ref_available

###36830	2.5	1.0	0.1	D10_12	38114273	38118617	4382	C	Copia-38_GR-I	LTR/Copia	(0)	4382	1	203823	1	No_ref_available

###304	0.0	2.5	0.0	D10_12	38118739	38118778	41	C	Copia-38_GR-I	LTR/Copia	(0)	4382	4342	203824	1	No_ref_available

