Score	%_Div	%_Del	%_Ins	Query	Beg.	End.	Length	Sense	Element	Family	Pos_Repeat_Beg	Pos_Repeat_End	Pos_Repeat_Left	ID	Num_Assembled	%_of_Ref
663	13.2	1.8	2.7	D5_02	11861182	11861295	106	+	Gypsy-15_GR-I	LTR/Gypsy	4748	4853	(93)	20670	1

###5536/678	12.120	4.407	4.312	D5_02	11863852	11865979	1150	+	Gypsy-15_GR-LTR	LTR/Gypsy	NA	NA	NA	20673/20675	2	0.114
5536	12.1	4.7	4.4	D5_02	11863852	11864915	1044	+	Gypsy-15_GR-LTR	LTR/Gypsy	1052	2095	(464)	20673	1
678	12.3	1.7	3.5	D5_02	11865865	11865979	106	+	Gypsy-15_GR-I	LTR/Gypsy	4748	4853	(93)	20675	1

###9789	8.8	1.6	2.8	D5_02	12207103	12209771	2559	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	20781	1	1.000

###234	23.2	4.7	3.5	D5_02	12263836	12263920	86	+	Gypsy-15_GR-LTR	LTR/Gypsy	2251	2336	(223)	20802	1	0.034

###12940/386/442	14.346	1.533	2.995	D5_02	12568453	12571329	2503	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	20901/20901/20902	3	0.978
12940	14.5	1.3	3.0	D5_02	12568453	12570998	2356	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2356	(203)	20901	1
386	13.1	7.7	4.7	D5_02	12571141	12571244	107	+	Gypsy-15_GR-LTR	LTR/Gypsy	2413	2519	(40)	20901	1
442	10.2	0.8	0.0	D5_02	12571263	12571329	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	20902	1

###351	15.7	2.3	0.0	D5_02	12659586	12659671	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	20934	1	0.021

###3955/1248/1603	23.803	6.119	1.144	D5_02	12992515	12994531	1855	+	Gypsy-15_GR-I	LTR/Gypsy	1	4530	(8050)	21055/21055/21055	3	0.184
3955	14.0	5.1	1.5	D5_02	12992515	12993218	729	+	Gypsy-15_GR-I	LTR/Gypsy	1	729	(11851)	21055	1
1248	31.8	9.5	1.2	D5_02	12993423	12994045	674	+	Gypsy-15_GR-I	LTR/Gypsy	2720	3393	(9187)	21055	1
1603	28.8	2.5	0.4	D5_02	12994089	12994531	452	+	Gypsy-15_GR-I	LTR/Gypsy	4079	4530	(8050)	21055	1

###9780	8.2	2.3	1.8	D5_02	12995811	12998971	2559	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	21055	1	1.000

###361/4444	17.910	3.019	4.781	D5_02	13309501	13313671	2139	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	21132/21134	2	0.836
361	18.1	1.4	6.4	D5_02	13309501	13309618	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	21132	1
4444	17.9	3.1	4.7	D5_02	13311326	13313671	2084	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1	21134	1

###851/39145	6.932	1.903	1.907	D5_02	13430850	13441466	5117	C	Gypsy-15_GR-LTR	LTR/Gypsy	NA	NA	NA	21177/21177	2	0.508
851	15.3	2.0	16.6	D5_02	13430850	13431135	171	C	Gypsy-15_GR-LTR	LTR/Gypsy	(64)	2251	2081	21177	1
39145	6.7	1.9	1.5	D5_02	13431136	13441466	4946	C	Gypsy-15_GR-I	LTR/Gypsy	(0)	4946	1	21177	1

###273/3449/439/27433	17.805	1.198	1.762	D5_02	13528693	13535400	5988	C	Gypsy-15_GR-LTR	LTR/Gypsy	NA	NA	NA	21218/21218/21218/21218	4	0.595
273	24.6	4.9	12.1	D5_02	13528693	13528931	65	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2796	2732	21218	1
3449	20.7	1.7	2.7	D5_02	13528964	13529832	861	C	Gypsy-15_GR-LTR	LTR/Gypsy	(172)	2387	1527	21218	1
439	20.9	7.1	3.5	D5_02	13530505	13530642	116	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1654)	905	790	21218	1
27433	16.3	0.5	0.6	D5_02	13530648	13535400	4946	C	Gypsy-15_GR-I	LTR/Gypsy	(0)	4946	1	21218	1

###2954	17.3	1.4	2.2	D5_02	13547987	13548565	858	C	Gypsy-15_GR-I	LTR/Gypsy	(4335)	858	1	21223	1	0.085

###250/3114/451/1259	22.129	2.296	2.128	D5_02	13548595	13550918	1529	C	Gypsy-15_GR-I	LTR/Gypsy	NA	NA	NA	21223/21224/21224/21224	4	0.152
250	22.3	0.9	8.6	D5_02	13548595	13548707	105	C	Gypsy-15_GR-I	LTR/Gypsy	(5523)	107	3	21223	1
3114	23.1	2.2	1.9	D5_02	13548781	13549665	853	C	Gypsy-15_GR-LTR	LTR/Gypsy	(201)	2358	1506	21224	1
451	24.2	2.6	0.6	D5_02	13550321	13550455	116	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1654)	905	790	21224	1
1259	18.0	2.8	2.0	D5_02	13550461	13550918	455	C	Gypsy-15_GR-LTR	LTR/Gypsy	(2459)	455	1	21224	1

###1940	22.9	2.6	4.1	D5_02	13578518	13579422	870	C	Gypsy-15_GR-LTR	LTR/Gypsy	(2044)	870	1	21238	1	0.340

###311	20.0	0.0	1.7	D5_02	13711687	13711747	60	+	Gypsy-15_GR-LTR	LTR/Gypsy	2691	2750	(0)	21285	1	0.023

###4331/600/342	17.674	1.147	1.435	D5_02	13715137	13718254	1169	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	21289/21289/21285	3	0.457
4331	17.1	0.9	1.0	D5_02	13715137	13716084	946	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	946	(1968)	21289	1
600	19.8	1.9	3.1	D5_02	13716613	13716821	168	+	Gypsy-15_GR-LTR	LTR/Gypsy	1482	1649	(910)	21289	1
342	19.3	2.4	2.5	D5_02	13718166	13718254	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	21285	1

###9522	7.8	3.0	3.0	D5_02	13887601	13890364	2559	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	21355	1	1.000

###375/323/3663/603/1240	19.433	3.495	2.207	D5_02	13913035	13916115	1188	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	402	21363/21364/21366/21364/21364	5	0.464
375	13.3	3.5	0.0	D5_02	13913035	13913112	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	21363	1
323	20.7	2.9	6.0	D5_02	13913422	13913524	100	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1314)	1707	1608	21364	1
3663	19.4	0.6	0.8	D5_02	13914156	13914936	780	C	Gypsy-15_GR-LTR	LTR/Gypsy	(429)	2130	1351	21366	1
603	18.9	14.7	3.3	D5_02	13915128	13915420	392	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1403)	1511	1120	21364	1
1240	22.7	4.2	3.1	D5_02	13915582	13916115	545	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1615)	946	402	21364	1

###4516/2953	19.603	1.496	2.229	D5_02	14144645	14147223	1869	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2325	(234)	21453/21453	2	0.730
4516	16.8	2.1	2.1	D5_02	14144645	14145715	1070	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	1070	(1844)	21453	1
2953	23.3	0.7	2.4	D5_02	14146412	14147223	799	+	Gypsy-15_GR-LTR	LTR/Gypsy	1527	2325	(234)	21453	1

###242	17.7	0.0	2.0	D5_02	14155727	14155778	51	+	Gypsy-15_GR-LTR	LTR/Gypsy	2509	2559	(0)	21455	1	0.020

###1669/1622/312	23.036	6.246	3.245	D5_02	14313614	14316636	1891	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	21518/21518/21519	3	0.739
1669	25.0	10.2	2.7	D5_02	14313614	14314528	982	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	982	(1932)	21518	1
1622	21.1	1.9	3.9	D5_02	14314858	14315630	854	+	Gypsy-15_GR-LTR	LTR/Gypsy	1231	2084	(475)	21518	1
312	17.5	1.5	3.1	D5_02	14316572	14316636	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	21519	1

###225	22.7	2.0	4.0	D5_02	14315771	14315871	99	+	Gypsy-15_GR-LTR	LTR/Gypsy	1851	1949	(847)	21519	1	0.039

###305	13.1	3.2	3.2	D5_02	14321297	14321359	54	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1)	2558	2505	21521	1	0.021

###1989/851/3587	21.690	4.237	3.107	D5_02	14453854	14456455	2085	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2085	(474)	21576/21576/21577	3	0.815
1989	25.1	3.6	3.4	D5_02	14453854	14454757	914	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	914	(2000)	21576	1
851	18.4	13.9	4.5	D5_02	14454761	14455027	291	+	Gypsy-15_GR-LTR	LTR/Gypsy	885	1175	(1384)	21576	1
3587	18.9	1.7	2.3	D5_02	14455664	14456455	1037	+	Gypsy-15_GR-LTR	LTR/Gypsy	1049	2085	(474)	21577	1

###4220/259/2512	17.140	0.998	0.559	D5_02	14488375	14490401	2149	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2667	(247)	21589/21589/21589	3	0.840
4220	11.8	0.8	0.6	D5_02	14488375	14489159	783	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	783	(2131)	21589	1
259	19.2	4.0	2.6	D5_02	14489156	14489230	76	+	Gypsy-15_GR-LTR	LTR/Gypsy	970	1045	(1869)	21589	1
2512	22.8	0.9	0.3	D5_02	14489692	14490401	1290	+	Gypsy-15_GR-LTR	LTR/Gypsy	1378	2667	(247)	21589	1

###4279/3287/269	20.403	2.063	3.217	D5_02	14531773	14534627	1989	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	3021	(0)	21604/21604/21604	3	0.777
4279	17.9	2.5	1.2	D5_02	14531773	14532835	1072	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	1072	(1842)	21604	1
3287	21.9	1.4	2.8	D5_02	14533487	14534359	861	+	Gypsy-15_GR-LTR	LTR/Gypsy	1527	2387	(172)	21604	1
269	28.0	2.7	17.3	D5_02	14534390	14534627	56	+	Gypsy-15_GR-LTR	LTR/Gypsy	2966	3021	(0)	21604	1

###327/3544/4293	20.209	1.167	4.141	D5_02	15016978	15019819	2081	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	21760/21760/21760	3	0.813
327	27.2	0.0	16.7	D5_02	15016978	15017180	174	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2386	21760	1
3544	20.3	0.4	5.0	D5_02	15017220	15018120	862	C	Gypsy-15_GR-LTR	LTR/Gypsy	(161)	2398	1537	21760	1
4293	18.7	2.1	0.8	D5_02	15018790	15019819	1058	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1856)	1058	1	21760	1

###403/6457	15.368	4.730	3.663	D5_02	15287081	15289742	2559	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	21847/21847	2	1.000
403	22.9	3.8	9.8	D5_02	15287081	15287264	174	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2386	21847	1
6457	14.8	4.8	3.2	D5_02	15287304	15289742	2398	C	Gypsy-15_GR-LTR	LTR/Gypsy	(161)	2398	1	21847	1

###372	15.3	3.0	0.8	D5_02	15759653	15759741	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	22015	1	0.021

###2559	20.5	0.4	0.0	D5_02	15947521	15948076	558	+	Gypsy-15_GR-LTR	LTR/Gypsy	1527	2084	(475)	22089	1	0.218

###4228/4551	18.086	3.437	2.803	D5_02	15951182	15953351	2084	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2084	(475)	22093/22093	2	0.814
4228	15.0	3.1	1.4	D5_02	15951182	15952130	944	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	944	(1970)	22093	1
4551	20.5	3.7	3.9	D5_02	15952139	15953351	1211	+	Gypsy-15_GR-LTR	LTR/Gypsy	874	2084	(475)	22093	1

###4368/1667	18.034	1.296	0.955	D5_02	15962009	15963850	1505	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2295	(619)	22098/22093	2	0.588
4368	16.9	1.5	1.1	D5_02	15962009	15962991	946	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	946	(1968)	22098	1
1667	20.8	0.8	0.6	D5_02	15963448	15963850	559	+	Gypsy-15_GR-LTR	LTR/Gypsy	1737	2295	(619)	22093	1

###356/2737/4698	20.640	1.958	1.266	D5_02	16062793	16066092	1815	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	22142/22142/22142	3	0.709
356	16.4	1.7	0.3	D5_02	16062793	16062879	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22142	1
2737	23.6	2.7	1.6	D5_02	16063926	16064703	786	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1299	22142	1
4698	16.6	0.8	0.9	D5_02	16065035	16066092	974	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1940)	974	1	22142	1

###373/326/2768/4647	20.674	1.110	1.492	D5_02	16068834	16072107	1851	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2661	1	22142/22144/22144/22144	4	0.723
373	13.0	0.0	0.0	D5_02	16068834	16068876	43	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2661	2619	22142	1
326	19.4	4.5	0.0	D5_02	16068877	16068943	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22144	1
2768	23.6	1.0	2.1	D5_02	16070022	16070800	771	C	Gypsy-15_GR-LTR	LTR/Gypsy	(490)	2069	1299	22144	1
4647	16.5	0.9	0.8	D5_02	16071120	16072107	982	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1932)	982	1	22144	1

###5715	20.0	0.2	2.0	D5_02	16115861	16116944	1065	C	Gypsy-15_GR-I	LTR/Gypsy	(2872)	2074	1010	22172	1	0.106

###372	14.2	0.8	0.0	D5_02	16134955	16135021	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22179	1	0.021

###328	19.6	2.7	0.0	D5_02	16205232	16205310	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	22202	1	0.021

###374/4998	15.880	1.400	1.534	D5_02	16274551	16278458	1124	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	22236/22239	2	0.439
374	16.6	1.4	8.1	D5_02	16274551	16274668	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22236	1
4998	15.8	1.4	0.8	D5_02	16277404	16278458	1069	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1845)	1069	1	22239	1

###2602	18.5	6.4	1.8	D5_02	16275751	16276329	605	C	Gypsy-15_GR-LTR	LTR/Gypsy	(230)	2684	2080	22239	1	0.236

###372	13.6	0.8	0.0	D5_02	16312008	16312073	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	22251	1	0.021

###320/2855/2016	22.806	3.006	3.056	D5_02	16373301	16376562	1829	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	22270/22270/22270	3	0.715
320	18.9	0.8	0.0	D5_02	16373301	16373366	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22270	1
2855	22.3	2.3	3.7	D5_02	16374405	16375201	786	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1299	22270	1
2016	24.2	4.5	2.4	D5_02	16375519	16376562	988	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1926)	988	1	22270	1

###399/350/2747/2075	24.049	2.411	2.851	D5_02	16378309	16381516	1858	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2661	1	22270/22274/22276/22276	4	0.726
399	12.6	0.0	0.7	D5_02	16378309	16378352	35	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2661	2627	22270	1
350	15.0	1.9	1.2	D5_02	16378353	16378437	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22274	1
2747	23.6	2.3	3.3	D5_02	16379410	16380203	786	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1299	22276	1
2075	27.4	2.9	2.6	D5_02	16380519	16381516	982	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1932)	982	1	22276	1

###267/734/5305	19.898	2.631	4.217	D5_02	16506641	16508887	2001	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	22316/22316/22316	3	0.782
267	27.1	0.0	0.0	D5_02	16506641	16506699	59	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2501	22316	1
734	25.6	1.4	6.3	D5_02	16506901	16507183	270	C	Gypsy-15_GR-LTR	LTR/Gypsy	(234)	2325	2056	22316	1
5305	18.0	3.1	3.9	D5_02	16507183	16508887	1672	C	Gypsy-15_GR-LTR	LTR/Gypsy	(887)	1672	1	22316	1

###4034/2727	17.404	4.116	1.182	D5_02	16553312	16555270	1563	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2684	(230)	22339/22339	2	0.611
4034	16.4	5.0	0.7	D5_02	16553312	16554227	943	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	943	(1971)	22339	1
2727	18.9	2.8	1.9	D5_02	16554656	16555270	620	+	Gypsy-15_GR-LTR	LTR/Gypsy	2065	2684	(230)	22339	1

###2496	22.4	0.2	0.0	D5_02	16724584	16725140	558	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1527	22396	1	0.218

###1716	22.9	6.6	5.8	D5_02	16977862	16979085	1288	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	1288	(1273)	22556	1	0.503

###27115	21.2	2.0	1.5	D5_02	16980530	16987040	4946	+	Gypsy-15_GR-I	LTR/Gypsy	1	4946	(0)	22558	1	0.491

###261/3113/4764	18.989	1.887	2.229	D5_02	17077670	17081642	2334	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	22586/22586/22586	3	0.912
261	25.0	1.5	3.1	D5_02	17077670	17077735	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22586	1
3113	22.2	1.9	2.2	D5_02	17077981	17078814	832	C	Gypsy-15_GR-LTR	LTR/Gypsy	(201)	2358	1527	22586	1
4764	16.3	1.9	2.2	D5_02	17080188	17081642	1447	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1114)	1447	1	22586	1

###4184/4437	19.399	2.303	2.966	D5_02	17100040	17102236	2084	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2084	(475)	22591/22591	2	0.814
4184	16.1	1.8	1.4	D5_02	17100040	17100999	944	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	944	(1970)	22591	1
4437	22.0	2.7	4.2	D5_02	17101019	17102236	1200	+	Gypsy-15_GR-LTR	LTR/Gypsy	885	2084	(475)	22591	1

###4388/4195/364	16.307	1.362	7.895	D5_02	17105652	17109485	2139	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	22593/22593/22596	3	0.836
4388	15.4	1.6	1.6	D5_02	17105652	17106689	944	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	944	(1970)	22593	1
4195	16.7	1.2	12.2	D5_02	17106697	17108255	1211	+	Gypsy-15_GR-LTR	LTR/Gypsy	874	2084	(475)	22593	1
364	19.1	1.4	6.4	D5_02	17109368	17109485	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	22596	1

###299	20.2	4.9	3.6	D5_02	17131915	17131996	83	C	Gypsy-15_GR-LTR	LTR/Gypsy	(2233)	326	244	22606	1	0.032

###5479	11.7	5.9	4.6	D5_02	17344615	17345651	1044	+	Gypsy-15_GR-LTR	LTR/Gypsy	1052	2095	(464)	22692	1	0.408

###2197/2924/293	24.749	2.213	2.986	D5_02	17404462	17407619	1823	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	22725/22725/22726	3	0.712
2197	27.2	2.8	2.2	D5_02	17404462	17405448	982	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	982	(1932)	22725	1
2924	22.3	1.6	3.3	D5_02	17405713	17406511	786	+	Gypsy-15_GR-LTR	LTR/Gypsy	1299	2084	(475)	22725	1
293	20.5	1.4	7.8	D5_02	17407495	17407619	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	22726	1

###357	20.1	2.5	2.5	D5_02	17406820	17406961	103	+	Gypsy-15_GR-LTR	LTR/Gypsy	1616	1718	(1303)	22726	1	0.040

###1972/557/257/2833/758	23.701	2.293	2.229	D5_02	17407945	17414185	2019	+	Gypsy-15_GR-LTR	LTR/Gypsy	NA	NA	NA	22726/22726/22728/22728/22729	5	0.201
1972	22.3	2.7	2.1	D5_02	17407945	17408598	653	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	653	(2261)	22726	1
557	29.0	2.0	2.0	D5_02	17412135	17412433	299	+	Gypsy-15_GR-LTR	LTR/Gypsy	508	806	(1753)	22726	1
257	17.3	3.6	12.2	D5_02	17412557	17412688	104	+	Gypsy-15_GR-LTR	LTR/Gypsy	1264	1367	(1192)	22728	1
2833	21.3	0.5	0.5	D5_02	17412878	17413514	637	+	Gypsy-15_GR-LTR	LTR/Gypsy	1448	2084	(475)	22728	1
758	21.2	2.6	3.7	D5_02	17413840	17414185	472	+	Gypsy-15_GR-I	LTR/Gypsy	1	472	(4721)	22729	1

###2218/2868/317	23.123	2.487	4.626	D5_02	17415881	17418445	1888	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	22729/22729/22729	3	0.738
2218	23.1	3.2	2.5	D5_02	17415881	17416875	944	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	944	(1970)	22729	1
2868	23.6	1.5	7.1	D5_02	17417020	17417957	889	+	Gypsy-15_GR-LTR	LTR/Gypsy	1196	2084	(475)	22729	1
317	16.4	5.9	1.4	D5_02	17418378	17418445	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	22729	1

###39734	7.8	1.3	1.0	D5_02	17478414	17488369	4946	+	Gypsy-15_GR-I	LTR/Gypsy	1	4946	(0)	22753	1	0.491

###4325	26.5	1.2	1.2	D5_02	17525537	17526738	1201	+	Gypsy-15_GR-I	LTR/Gypsy	2804	4004	(942)	22773	1	0.119

###300/263	17.259	5.903	5.000	D5_02	17577562	17578283	130	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1116	22803/22803	2	0.051
300	17.4	5.2	3.5	D5_02	17577562	17577646	55	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2505	22803	1
263	17.1	6.7	6.7	D5_02	17578209	17578283	75	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1125)	1190	1116	22803	1

###2117/2734/363	24.779	2.648	2.310	D5_02	17578582	17581808	1787	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	2559	(0)	22805/22805/22807	3	0.698
2117	26.7	2.5	2.5	D5_02	17578582	17579533	946	+	Gypsy-15_GR-LTR	LTR/Gypsy	1	946	(1968)	22805	1
2734	23.6	3.0	1.5	D5_02	17579894	17580668	786	+	Gypsy-15_GR-LTR	LTR/Gypsy	1299	2084	(475)	22805	1
363	15.4	1.3	6.9	D5_02	17581691	17581808	55	+	Gypsy-15_GR-LTR	LTR/Gypsy	2505	2559	(0)	22807	1

###1231/2441/332	22.132	1.971	3.718	D5_02	17584249	17587396	1016	+	Gypsy-15_GR-I	LTR/Gypsy	NA	NA	NA	22811/22813/22815	3	0.101
1231	16.6	0.1	0.6	D5_02	17584249	17584468	215	+	Gypsy-15_GR-I	LTR/Gypsy	4732	4946	(0)	22811	1
2441	23.6	2.3	3.2	D5_02	17585530	17586281	745	+	Gypsy-15_GR-LTR	LTR/Gypsy	1340	2084	(475)	22813	1
332	15.3	1.2	12.2	D5_02	17587315	17587396	56	+	Gypsy-15_GR-LTR	LTR/Gypsy	2504	2559	(0)	22815	1

###242	16.2	10.1	6.1	D5_02	17586685	17586763	82	+	Gypsy-15_GR-LTR	LTR/Gypsy	1116	1197	(1118)	22815	1	0.032

###2445/2079	23.832	2.746	3.438	D5_02	17587574	17589674	1719	C	Gypsy-15_GR-LTR	LTR/Gypsy	(524)	2035	1	22817/22817	2	0.672
2445	22.1	2.4	3.9	D5_02	17587574	17588321	737	C	Gypsy-15_GR-LTR	LTR/Gypsy	(524)	2035	1299	22817	1
2079	25.1	3.0	3.1	D5_02	17588653	17589674	982	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1932)	982	1	22817	1

###393/1382/2152	23.689	3.078	4.501	D5_02	17592478	17595692	1482	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1)	2660	1	22817/22822/22822	3	0.579
393	15.2	0.0	0.8	D5_02	17592478	17592507	19	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1)	2660	2642	22817	1
1382	23.0	3.2	5.6	D5_02	17593892	17594383	481	C	Gypsy-15_GR-LTR	LTR/Gypsy	(780)	1779	1299	22822	1
2152	25.9	3.2	2.9	D5_02	17594713	17595692	982	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1932)	982	1	22822	1

###27647	19.2	0.6	0.4	D5_02	17618265	17623339	4946	+	Gypsy-15_GR-I	LTR/Gypsy	1	4946	(0)	22829	1	0.491

###1838	27.3	3.9	5.1	D5_02	17633459	17634662	954	+	Gypsy-15_GR-LTR	LTR/Gypsy	6	959	(1356)	22831	1	0.373

###324/286/4752	20.526	4.003	1.146	D5_02	17691505	17694771	1392	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	1	22861/22862/22862	3	0.544
324	18.5	0.0	0.0	D5_02	17691505	17691558	54	C	Gypsy-15_GR-LTR	LTR/Gypsy	(0)	2559	2506	22861	1
286	33.3	3.0	1.5	D5_02	17692170	17692303	136	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1511)	1403	1268	22862	1
4752	14.6	5.3	1.2	D5_02	17693623	17694771	1202	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1712)	1202	1	22862	1

###3432/1982	23.664	2.608	3.518	D5_02	17761838	17763865	2016	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1	22906/22906	2	0.788
3432	20.3	2.2	5.2	D5_02	17761838	17762751	1040	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1045	22906	1
1982	26.9	3.0	1.9	D5_02	17762916	17763865	976	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1938)	976	1	22906	1

###2814/2306	23.600	3.067	3.209	D5_02	17799708	17801814	1768	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1	22925/22925	2	0.691
2814	21.2	2.9	3.6	D5_02	17799708	17800498	786	C	Gypsy-15_GR-LTR	LTR/Gypsy	(475)	2084	1299	22925	1
2306	25.5	3.2	2.9	D5_02	17800816	17801814	982	C	Gypsy-15_GR-LTR	LTR/Gypsy	(1932)	982	1	22925	1

###469/472	24.271	1.787	4.650	D5_02	17877942	17878311	331	+	Gypsy-15_GR-I	LTR/Gypsy	4030	4921	(342)	22952/22952	2	0.033
469	26.2	1.6	1.6	D5_02	17877942	17878069	128	+	Gypsy-15_GR-I	LTR/Gypsy	4030	4157	(670)	22952	1
472	23.1	1.9	6.5	D5_02	17878101	17878311	203	+	Gypsy-15_GR-I	LTR/Gypsy	4719	4921	(342)	22952	1

